t	y1.0	y33.5	y55.2	y62.0	y90.5	y227.0	y399.3
3.57	0.16151	0.97523	0.98946	0.9912	0.99504	0.99848	0.9992
3.58	0.16189	0.97541	0.98954	0.99128	0.99508	0.9985	0.99921
3.59	0.16226	0.97559	0.98962	0.99135	0.99513	0.99851	0.99922
3.6	0.16264	0.97577	0.98971	0.99142	0.99517	0.99853	0.99923
3.61	0.16301	0.97595	0.98979	0.99149	0.99521	0.99854	0.99923
3.62	0.16339	0.97612	0.98987	0.99157	0.99525	0.99855	0.99924
3.63	0.16376	0.9763	0.98995	0.99164	0.9953	0.99857	0.99925
3.64	0.16413	0.97647	0.99003	0.99171	0.99534	0.99858	0.99926
3.65	0.16451	0.97664	0.99011	0.99178	0.99538	0.99859	0.99926
3.66	0.16488	0.97681	0.99019	0.99184	0.99542	0.99861	0.99927
3.67	0.16526	0.97698	0.99027	0.99191	0.99546	0.99862	0.99928
3.68	0.16563	0.97714	0.99035	0.99198	0.9955	0.99863	0.99928
3.69	0.166	0.97731	0.99043	0.99205	0.99554	0.99865	0.99929
3.7	0.16637	0.97747	0.9905	0.99212	0.99558	0.99866	0.9993
3.71	0.16675	0.97764	0.99058	0.99218	0.99562	0.99867	0.9993
3.72	0.16712	0.9778	0.99066	0.99225	0.99566	0.99868	0.99931
3.73	0.16749	0.97796	0.99073	0.99231	0.9957	0.9987	0.99932
3.74	0.16786	0.97812	0.99081	0.99238	0.99574	0.99871	0.99932
3.75	0.16824	0.97827	0.99088	0.99244	0.99577	0.99872	0.99933
3.76	0.16861	0.97843	0.99096	0.99251	0.99581	0.99873	0.99934
3.77	0.16898	0.97859	0.99103	0.99257	0.99585	0.99875	0.99934
3.78	0.16935	0.97874	0.9911	0.99263	0.99589	0.99876	0.99935
3.79	0.16972	0.97889	0.99117	0.9927	0.99592	0.99877	0.99936
3.8	0.1701	0.97904	0.99125	0.99276	0.99596	0.99878	0.99936
3.81	0.17047	0.97919	0.99132	0.99282	0.99599	0.99879	0.99937
3.82	0.17084	0.97934	0.99139	0.99288	0.99603	0.9988	0.99938
3.83	0.17121	0.97949	0.99146	0.99294	0.99607	0.99882	0.99938
3.84	0.17158	0.97964	0.99153	0.993	0.9961	0.99883	0.99939
3.85	0.17195	0.97978	0.9916	0.99306	0.99613	0.99884	0.99939
3.86	0.17232	0.97993	0.99167	0.99312	0.99617	0.99885	0.9994
3.87	0.17269	0.98007	0.99174	0.99318	0.9962	0.99886	0.99941
3.88	0.17306	0.98021	0.9918	0.99324	0.99624	0.99887	0.99941
3.89	0.17343	0.98035	0.99187	0.99329	0.99627	0.99888	0.99942
3.9	0.1738	0.98049	0.99194	0.99335	0.9963	0.99889	0.99942
3.91	0.17417	0.98063	0.992	0.99341	0.99634	0.9989	0.99943
3.92	0.17454	0.98077	0.99207	0.99346	0.99637	0.99891	0.99943
3.93	0.17491	0.98091	0.99214	0.99352	0.9964	0.99892	0.99944
3.94	0.17528	0.98104	0.9922	0.99357	0.99643	0.99893	0.99944
3.95	0.17565	0.98118	0.99226	0.99363	0.99646	0.99894	0.99945
3.96	0.17601	0.98131	0.99233	0.99368	0.99649	0.99895	0.99946
3.97	0.17638	0.98145	0.99239	0.99374	0.99653	0.99896	0.99946
3.98	0.17675	0.98158	0.99245	0.99379	0.99656	0.99897	0.99947
3.99	0.17712	0.98171	0.99252	0.99384	0.99659	0.99898	0.99947
4	0.17749	0.98184	0.99258	0.99389	0.99662	0.99899	0.99948
4.01	0.17786	0.98197	0.99264	0.99395	0.99665	0.999	0.99948
4.02	0.17822	0.9821	0.9927	0.994	0.99668	0.99901	0.99949
4.03	0.17859	0.98222	0.99276	0.99405	0.99671	0.99902	0.99949
4.04	0.17896	0.98235	0.99282	0.9941	0.99673	0.99903	0.9995
4.05	0.17933	0.98247	0.99288	0.99415	0.99676	0.99904	0.9995
4.06	0.17969	0.9826	0.99294	0.9942	0.99679	0.99905	0.99951
4.07	0.18006	0.98272	0.993	0.99425	0.99682	0.99906	0.99951
4.08	0.18043	0.98285	0.99306	0.9943	0.99685	0.99907	0.99952
4.09	0.18079	0.98297	0.99311	0.99435	0.99688	0.99908	0.99952
4.1	0.18116	0.98309	0.99317	0.99439	0.9969	0.99909	0.99952
4.11	0.18153	0.98321	0.99323	0.99444	0.99693	0.99909	0.99953
4.12	0.18189	0.98333	0.99328	0.99449	0.99696	0.9991	0.99953
4.13	0.18226	0.98345	0.99334	0.99454	0.99699	0.99911	0.99954
4.14	0.18262	0.98356	0.99339	0.99458	0.99701	0.99912	0.99954
4.15	0.18299	0.98368	0.99345	0.99463	0.99704	0.99913	0.99955
4.16	0.18336	0.98379	0.9935	0.99467	0.99706	0.99914	0.99955
4.17	0.18372	0.98391	0.99356	0.99472	0.99709	0.99914	0.99956
4.18	0.18409	0.98402	0.99361	0.99476	0.99712	0.99915	0.99956
4.19	0.18445	0.98414	0.99366	0.99481	0.99714	0.99916	0.99956
4.2	0.18482	0.98425	0.99372	0.99485	0.99717	0.99917	0.99957
4.21	0.18518	0.98436	0.99377	0.9949	0.99719	0.99918	0.99957
4.22	0.18555	0.98447	0.99382	0.99494	0.99722	0.99918	0.99958
4.23	0.18591	0.98458	0.99387	0.99498	0.99724	0.99919	0.99958
4.24	0.18627	0.98469	0.99392	0.99502	0.99727	0.9992	0.99959
4.25	0.18664	0.9848	0.99397	0.99507	0.99729	0.99921	0.99959
4.26	0.187	0.98491	0.99402	0.99511	0.99731	0.99922	0.99959
4.27	0.18737	0.98502	0.99407	0.99515	0.99734	0.99922	0.9996
4.28	0.18773	0.98512	0.99412	0.99519	0.99736	0.99923	0.9996
4.29	0.18809	0.98523	0.99417	0.99523	0.99738	0.99924	0.99961
4.3	0.18846	0.98533	0.99422	0.99527	0.99741	0.99924	0.99961
4.31	0.18882	0.98544	0.99427	0.99531	0.99743	0.99925	0.99961
4.32	0.18918	0.98554	0.99432	0.99535	0.99745	0.99926	0.99962
4.33	0.18955	0.98564	0.99436	0.99539	0.99748	0.99927	0.99962
4.34	0.18991	0.98574	0.99441	0.99543	0.9975	0.99927	0.99962
4.35	0.19027	0.98585	0.99446	0.99547	0.99752	0.99928	0.99963
4.36	0.19063	0.98595	0.9945	0.99551	0.99754	0.99929	0.99963
4.37	0.191	0.98605	0.99455	0.99554	0.99756	0.99929	0.99963
4.38	0.19136	0.98615	0.99459	0.99558	0.99759	0.9993	0.99964
4.39	0.19172	0.98624	0.99464	0.99562	0.99761	0.99931	0.99964
4.4	0.19208	0.98634	0.99468	0.99566	0.99763	0.99931	0.99965
4.41	0.19244	0.98644	0.99473	0.99569	0.99765	0.99932	0.99965
4.42	0.1928	0.98654	0.99477	0.99573	0.99767	0.99933	0.99965
4.43	0.19316	0.98663	0.99481	0.99577	0.99769	0.99933	0.99966
4.44	0.19353	0.98673	0.99486	0.9958	0.99771	0.99934	0.99966
4.45	0.19389	0.98682	0.9949	0.99584	0.99773	0.99935	0.99966
4.46	0.19425	0.98692	0.99494	0.99587	0.99775	0.99935	0.99967
4.47	0.19461	0.98701	0.99498	0.99591	0.99777	0.99936	0.99967
4.48	0.19497	0.9871	0.99502	0.99594	0.99779	0.99936	0.99967
4.49	0.19533	0.98719	0.99506	0.99597	0.99781	0.99937	0.99967
4.5	0.19569	0.98728	0.99511	0.99601	0.99783	0.99938	0.99968
4.51	0.19605	0.98738	0.99515	0.99604	0.99785	0.99938	0.99968
4.52	0.19641	0.98747	0.99519	0.99608	0.99787	0.99939	0.99968
4.53	0.19677	0.98756	0.99523	0.99611	0.99789	0.99939	0.99969
4.54	0.19713	0.98764	0.99527	0.99614	0.99791	0.9994	0.99969
4.55	0.19749	0.98773	0.9953	0.99617	0.99792	0.99941	0.99969
4.56	0.19785	0.98782	0.99534	0.99621	0.99794	0.99941	0.9997
4.57	0.19821	0.98791	0.99538	0.99624	0.99796	0.99942	0.9997
4.58	0.19856	0.98799	0.99542	0.99627	0.99798	0.99942	0.9997
4.59	0.19892	0.98808	0.99546	0.9963	0.998	0.99943	0.99971
4.6	0.19928	0.98816	0.9955	0.99633	0.99802	0.99943	0.99971
4.61	0.19964	0.98825	0.99553	0.99636	0.99803	0.99944	0.99971
4.62	0.2	0.98833	0.99557	0.99639	0.99805	0.99944	0.99971
4.63	0.20036	0.98842	0.99561	0.99642	0.99807	0.99945	0.99972
4.64	0.20071	0.9885	0.99564	0.99645	0.99808	0.99945	0.99972
4.65	0.20107	0.98858	0.99568	0.99648	0.9981	0.99946	0.99972
4.66	0.20143	0.98866	0.99571	0.99651	0.99812	0.99946	0.99972
4.67	0.20179	0.98875	0.99575	0.99654	0.99814	0.99947	0.99973
4.68	0.20214	0.98883	0.99578	0.99657	0.99815	0.99947	0.99973
4.69	0.2025	0.98891	0.99582	0.9966	0.99817	0.99948	0.99973
4.7	0.20286	0.98899	0.99585	0.99663	0.99818	0.99948	0.99974
4.71	0.20321	0.98906	0.99589	0.99666	0.9982	0.99949	0.99974
4.72	0.20357	0.98914	0.99592	0.99668	0.99822	0.99949	0.99974
4.73	0.20393	0.98922	0.99595	0.99671	0.99823	0.9995	0.99974
4.74	0.20428	0.9893	0.99599	0.99674	0.99825	0.9995	0.99975
4.75	0.20464	0.98937	0.99602	0.99677	0.99826	0.99951	0.99975
4.76	0.205	0.98945	0.99605	0.99679	0.99828	0.99951	0.99975
4.77	0.20535	0.98953	0.99609	0.99682	0.99829	0.99952	0.99975
4.78	0.20571	0.9896	0.99612	0.99685	0.99831	0.99952	0.99976
4.79	0.20606	0.98968	0.99615	0.99687	0.99832	0.99953	0.99976
4.8	0.20642	0.98975	0.99618	0.9969	0.99834	0.99953	0.99976
4.81	0.20677	0.98982	0.99621	0.99693	0.99835	0.99954	0.99976
4.82	0.20713	0.9899	0.99624	0.99695	0.99837	0.99954	0.99976
4.83	0.20748	0.98997	0.99628	0.99698	0.99838	0.99954	0.99977
4.84	0.20784	0.99004	0.99631	0.997	0.9984	0.99955	0.99977
4.85	0.20819	0.99011	0.99634	0.99703	0.99841	0.99955	0.99977
4.86	0.20855	0.99019	0.99637	0.99705	0.99843	0.99956	0.99977
4.87	0.2089	0.99026	0.9964	0.99708	0.99844	0.99956	0.99978
4.88	0.20926	0.99033	0.99643	0.9971	0.99845	0.99957	0.99978
4.89	0.20961	0.9904	0.99646	0.99713	0.99847	0.99957	0.99978
4.9	0.20996	0.99046	0.99648	0.99715	0.99848	0.99957	0.99978
4.91	0.21032	0.99053	0.99651	0.99717	0.99849	0.99958	0.99978
4.92	0.21067	0.9906	0.99654	0.9972	0.99851	0.99958	0.99979
4.93	0.21102	0.99067	0.99657	0.99722	0.99852	0.99959	0.99979
4.94	0.21138	0.99074	0.9966	0.99724	0.99853	0.99959	0.99979
4.95	0.21173	0.9908	0.99663	0.99727	0.99855	0.99959	0.99979
4.96	0.21208	0.99087	0.99665	0.99729	0.99856	0.9996	0.99979
4.97	0.21244	0.99094	0.99668	0.99731	0.99857	0.9996	0.9998
4.98	0.21279	0.991	0.99671	0.99733	0.99859	0.99961	0.9998
4.99	0.21314	0.99107	0.99674	0.99736	0.9986	0.99961	0.9998
5	0.21349	0.99113	0.99676	0.99738	0.99861	0.99961	0.9998
5.01	0.21384	0.99119	0.99679	0.9974	0.99862	0.99962	0.9998
5.02	0.2142	0.99126	0.99681	0.99742	0.99863	0.99962	0.99981
5.03	0.21455	0.99132	0.99684	0.99744	0.99865	0.99962	0.99981
5.04	0.2149	0.99138	0.99687	0.99747	0.99866	0.99963	0.99981
5.05	0.21525	0.99145	0.99689	0.99749	0.99867	0.99963	0.99981
5.06	0.2156	0.99151	0.99692	0.99751	0.99868	0.99963	0.99981
5.07	0.21595	0.99157	0.99694	0.99753	0.99869	0.99964	0.99982
5.08	0.21631	0.99163	0.99697	0.99755	0.99871	0.99964	0.99982
5.09	0.21666	0.99169	0.99699	0.99757	0.99872	0.99964	0.99982
5.1	0.21701	0.99175	0.99702	0.99759	0.99873	0.99965	0.99982
5.11	0.21736	0.99181	0.99704	0.99761	0.99874	0.99965	0.99982
5.12	0.21771	0.99187	0.99707	0.99763	0.99875	0.99965	0.99982
5.13	0.21806	0.99193	0.99709	0.99765	0.99876	0.99966	0.99983
5.14	0.21841	0.99199	0.99711	0.99767	0.99877	0.99966	0.99983
5.15	0.21876	0.99204	0.99714	0.99769	0.99878	0.99966	0.99983
5.16	0.21911	0.9921	0.99716	0.99771	0.99879	0.99967	0.99983
5.17	0.21946	0.99216	0.99718	0.99773	0.99881	0.99967	0.99983
5.18	0.21981	0.99221	0.99721	0.99775	0.99882	0.99967	0.99983
5.19	0.22016	0.99227	0.99723	0.99777	0.99883	0.99968	0.99984
5.2	0.2205	0.99233	0.99725	0.99778	0.99884	0.99968	0.99984
5.21	0.22085	0.99238	0.99728	0.9978	0.99885	0.99968	0.99984
5.22	0.2212	0.99244	0.9973	0.99782	0.99886	0.99969	0.99984
5.23	0.22155	0.99249	0.99732	0.99784	0.99887	0.99969	0.99984
5.24	0.2219	0.99255	0.99734	0.99786	0.99888	0.99969	0.99984
5.25	0.22225	0.9926	0.99736	0.99788	0.99889	0.9997	0.99985
5.26	0.2226	0.99265	0.99739	0.99789	0.9989	0.9997	0.99985
5.27	0.22294	0.99271	0.99741	0.99791	0.99891	0.9997	0.99985
5.28	0.22329	0.99276	0.99743	0.99793	0.99892	0.9997	0.99985
5.29	0.22364	0.99281	0.99745	0.99795	0.99893	0.99971	0.99985
5.3	0.22399	0.99286	0.99747	0.99796	0.99894	0.99971	0.99985
5.31	0.22433	0.99292	0.99749	0.99798	0.99895	0.99971	0.99985
5.32	0.22468	0.99297	0.99751	0.998	0.99895	0.99971	0.99986
5.33	0.22503	0.99302	0.99753	0.99801	0.99896	0.99972	0.99986
5.34	0.22538	0.99307	0.99755	0.99803	0.99897	0.99972	0.99986
5.35	0.22572	0.99312	0.99757	0.99805	0.99898	0.99972	0.99986
5.36	0.22607	0.99317	0.99759	0.99806	0.99899	0.99973	0.99986
5.37	0.22642	0.99322	0.99761	0.99808	0.999	0.99973	0.99986
5.38	0.22676	0.99327	0.99763	0.9981	0.99901	0.99973	0.99986
5.39	0.22711	0.99331	0.99765	0.99811	0.99902	0.99973	0.99986
5.4	0.22745	0.99336	0.99767	0.99813	0.99903	0.99974	0.99987
5.41	0.2278	0.99341	0.99769	0.99814	0.99904	0.99974	0.99987
5.42	0.22815	0.99346	0.99771	0.99816	0.99904	0.99974	0.99987
5.43	0.22849	0.99351	0.99773	0.99817	0.99905	0.99974	0.99987
5.44	0.22884	0.99355	0.99775	0.99819	0.99906	0.99975	0.99987
5.45	0.22918	0.9936	0.99776	0.99821	0.99907	0.99975	0.99987
5.46	0.22953	0.99365	0.99778	0.99822	0.99908	0.99975	0.99987
5.47	0.22987	0.99369	0.9978	0.99824	0.99909	0.99975	0.99987
5.48	0.23022	0.99374	0.99782	0.99825	0.99909	0.99976	0.99988
5.49	0.23056	0.99378	0.99784	0.99826	0.9991	0.99976	0.99988
5.5	0.23091	0.99383	0.99785	0.99828	0.99911	0.99976	0.99988
5.51	0.23125	0.99387	0.99787	0.99829	0.99912	0.99976	0.99988
5.52	0.23159	0.99392	0.99789	0.99831	0.99913	0.99976	0.99988
5.53	0.23194	0.99396	0.99791	0.99832	0.99913	0.99977	0.99988
5.54	0.23228	0.994	0.99792	0.99834	0.99914	0.99977	0.99988
5.55	0.23263	0.99405	0.99794	0.99835	0.99915	0.99977	0.99988
5.56	0.23297	0.99409	0.99796	0.99836	0.99916	0.99977	0.99989
5.57	0.23331	0.99413	0.99797	0.99838	0.99916	0.99978	0.99989
5.58	0.23366	0.99418	0.99799	0.99839	0.99917	0.99978	0.99989
5.59	0.234	0.99422	0.99801	0.9984	0.99918	0.99978	0.99989
5.6	0.23434	0.99426	0.99802	0.99842	0.99919	0.99978	0.99989
5.61	0.23468	0.9943	0.99804	0.99843	0.99919	0.99978	0.99989
5.62	0.23503	0.99434	0.99806	0.99844	0.9992	0.99979	0.99989
5.63	0.23537	0.99438	0.99807	0.99846	0.99921	0.99979	0.99989
5.64	0.23571	0.99442	0.99809	0.99847	0.99921	0.99979	0.99989
5.65	0.23605	0.99446	0.9981	0.99848	0.99922	0.99979	0.9999
5.66	0.2364	0.9945	0.99812	0.9985	0.99923	0.99979	0.9999
5.67	0.23674	0.99454	0.99813	0.99851	0.99923	0.9998	0.9999
5.68	0.23708	0.99458	0.99815	0.99852	0.99924	0.9998	0.9999
5.69	0.23742	0.99462	0.99816	0.99853	0.99925	0.9998	0.9999
5.7	0.23776	0.99466	0.99818	0.99855	0.99925	0.9998	0.9999
5.71	0.2381	0.9947	0.99819	0.99856	0.99926	0.9998	0.9999
5.72	0.23844	0.99474	0.99821	0.99857	0.99927	0.99981	0.9999
5.73	0.23879	0.99478	0.99822	0.99858	0.99927	0.99981	0.9999
5.74	0.23913	0.99481	0.99824	0.99859	0.99928	0.99981	0.9999
5.75	0.23947	0.99485	0.99825	0.99861	0.99929	0.99981	0.9999
5.76	0.23981	0.99489	0.99827	0.99862	0.99929	0.99981	0.99991
5.77	0.24015	0.99493	0.99828	0.99863	0.9993	0.99981	0.99991
5.78	0.24049	0.99496	0.9983	0.99864	0.99931	0.99982	0.99991
5.79	0.24083	0.995	0.99831	0.99865	0.99931	0.99982	0.99991
5.8	0.24117	0.99503	0.99832	0.99866	0.99932	0.99982	0.99991
5.81	0.24151	0.99507	0.99834	0.99867	0.99932	0.99982	0.99991
5.82	0.24185	0.99511	0.99835	0.99869	0.99933	0.99982	0.99991
5.83	0.24219	0.99514	0.99836	0.9987	0.99934	0.99982	0.99991
5.84	0.24253	0.99518	0.99838	0.99871	0.99934	0.99983	0.99991
5.85	0.24287	0.99521	0.99839	0.99872	0.99935	0.99983	0.99991
5.86	0.2432	0.99525	0.9984	0.99873	0.99935	0.99983	0.99991
5.87	0.24354	0.99528	0.99842	0.99874	0.99936	0.99983	0.99992
5.88	0.24388	0.99531	0.99843	0.99875	0.99937	0.99983	0.99992
5.89	0.24422	0.99535	0.99844	0.99876	0.99937	0.99983	0.99992
5.9	0.24456	0.99538	0.99846	0.99877	0.99938	0.99984	0.99992
5.91	0.2449	0.99541	0.99847	0.99878	0.99938	0.99984	0.99992
5.92	0.24523	0.99545	0.99848	0.99879	0.99939	0.99984	0.99992
5.93	0.24557	0.99548	0.99849	0.9988	0.99939	0.99984	0.99992
5.94	0.24591	0.99551	0.99851	0.99881	0.9994	0.99984	0.99992
5.95	0.24625	0.99555	0.99852	0.99882	0.9994	0.99984	0.99992
5.96	0.24659	0.99558	0.99853	0.99883	0.99941	0.99985	0.99992
5.97	0.24692	0.99561	0.99854	0.99884	0.99941	0.99985	0.99992
5.98	0.24726	0.99564	0.99856	0.99885	0.99942	0.99985	0.99992
5.99	0.2476	0.99567	0.99857	0.99886	0.99942	0.99985	0.99992
6	0.24793	0.9957	0.99858	0.99887	0.99943	0.99985	0.99993
6.01	0.24827	0.99574	0.99859	0.99888	0.99943	0.99985	0.99993
6.02	0.24861	0.99577	0.9986	0.99889	0.99944	0.99985	0.99993
6.03	0.24894	0.9958	0.99861	0.9989	0.99944	0.99986	0.99993
6.04	0.24928	0.99583	0.99862	0.99891	0.99945	0.99986	0.99993
6.05	0.24962	0.99586	0.99864	0.99892	0.99945	0.99986	0.99993
6.06	0.24995	0.99589	0.99865	0.99893	0.99946	0.99986	0.99993
6.07	0.25029	0.99592	0.99866	0.99894	0.99946	0.99986	0.99993
6.08	0.25062	0.99595	0.99867	0.99894	0.99947	0.99986	0.99993
6.09	0.25096	0.99598	0.99868	0.99895	0.99947	0.99986	0.99993
6.1	0.25129	0.996	0.99869	0.99896	0.99948	0.99986	0.99993
6.11	0.25163	0.99603	0.9987	0.99897	0.99948	0.99987	0.99993
6.12	0.25196	0.99606	0.99871	0.99898	0.99949	0.99987	0.99993
6.13	0.2523	0.99609	0.99872	0.99899	0.99949	0.99987	0.99993
6.14	0.25263	0.99612	0.99873	0.999	0.9995	0.99987	0.99993
6.15	0.25297	0.99615	0.99874	0.999	0.9995	0.99987	0.99994
6.16	0.2533	0.99617	0.99875	0.99901	0.99951	0.99987	0.99994
6.17	0.25364	0.9962	0.99876	0.99902	0.99951	0.99987	0.99994
6.18	0.25397	0.99623	0.99877	0.99903	0.99951	0.99987	0.99994
6.19	0.2543	0.99626	0.99878	0.99904	0.99952	0.99988	0.99994
6.2	0.25464	0.99628	0.99879	0.99905	0.99952	0.99988	0.99994
6.21	0.25497	0.99631	0.9988	0.99905	0.99953	0.99988	0.99994
6.22	0.25531	0.99634	0.99881	0.99906	0.99953	0.99988	0.99994
6.23	0.25564	0.99636	0.99882	0.99907	0.99954	0.99988	0.99994
6.24	0.25597	0.99639	0.99883	0.99908	0.99954	0.99988	0.99994
6.25	0.25631	0.99642	0.99884	0.99909	0.99954	0.99988	0.99994
6.26	0.25664	0.99644	0.99885	0.99909	0.99955	0.99988	0.99994
6.27	0.25697	0.99647	0.99886	0.9991	0.99955	0.99989	0.99994
6.28	0.2573	0.99649	0.99887	0.99911	0.99956	0.99989	0.99994
6.29	0.25764	0.99652	0.99888	0.99912	0.99956	0.99989	0.99994
6.3	0.25797	0.99654	0.99889	0.99912	0.99956	0.99989	0.99994
6.31	0.2583	0.99657	0.9989	0.99913	0.99957	0.99989	0.99994
6.32	0.25863	0.99659	0.99891	0.99914	0.99957	0.99989	0.99995
6.33	0.25897	0.99662	0.99892	0.99915	0.99957	0.99989	0.99995
6.34	0.2593	0.99664	0.99893	0.99915	0.99958	0.99989	0.99995
6.35	0.25963	0.99667	0.99894	0.99916	0.99958	0.99989	0.99995
6.36	0.25996	0.99669	0.99894	0.99917	0.99959	0.99989	0.99995
6.37	0.26029	0.99671	0.99895	0.99917	0.99959	0.9999	0.99995
6.38	0.26062	0.99674	0.99896	0.99918	0.99959	0.9999	0.99995
6.39	0.26095	0.99676	0.99897	0.99919	0.9996	0.9999	0.99995
6.4	0.26128	0.99678	0.99898	0.99919	0.9996	0.9999	0.99995
6.41	0.26162	0.99681	0.99899	0.9992	0.9996	0.9999	0.99995
6.42	0.26195	0.99683	0.99899	0.99921	0.99961	0.9999	0.99995
6.43	0.26228	0.99685	0.999	0.99921	0.99961	0.9999	0.99995
6.44	0.26261	0.99688	0.99901	0.99922	0.99961	0.9999	0.99995
6.45	0.26294	0.9969	0.99902	0.99923	0.99962	0.9999	0.99995
6.46	0.26327	0.99692	0.99903	0.99923	0.99962	0.9999	0.99995
6.47	0.2636	0.99694	0.99904	0.99924	0.99962	0.99991	0.99995
6.48	0.26393	0.99697	0.99904	0.99925	0.99963	0.99991	0.99995
6.49	0.26426	0.99699	0.99905	0.99925	0.99963	0.99991	0.99995
6.5	0.26458	0.99701	0.99906	0.99926	0.99963	0.99991	0.99995
6.51	0.26491	0.99703	0.99907	0.99927	0.99964	0.99991	0.99995
6.52	0.26524	0.99705	0.99907	0.99927	0.99964	0.99991	0.99996
6.53	0.26557	0.99707	0.99908	0.99928	0.99964	0.99991	0.99996
6.54	0.2659	0.99709	0.99909	0.99928	0.99965	0.99991	0.99996
6.55	0.26623	0.99712	0.9991	0.99929	0.99965	0.99991	0.99996
6.56	0.26656	0.99714	0.9991	0.9993	0.99965	0.99991	0.99996
6.57	0.26689	0.99716	0.99911	0.9993	0.99966	0.99991	0.99996
6.58	0.26721	0.99718	0.99912	0.99931	0.99966	0.99991	0.99996
6.59	0.26754	0.9972	0.99913	0.99931	0.99966	0.99992	0.99996
6.6	0.26787	0.99722	0.99913	0.99932	0.99967	0.99992	0.99996
6.61	0.2682	0.99724	0.99914	0.99932	0.99967	0.99992	0.99996
6.62	0.26853	0.99726	0.99915	0.99933	0.99967	0.99992	0.99996
6.63	0.26885	0.99728	0.99915	0.99934	0.99967	0.99992	0.99996
6.64	0.26918	0.9973	0.99916	0.99934	0.99968	0.99992	0.99996
6.65	0.26951	0.99732	0.99917	0.99935	0.99968	0.99992	0.99996
6.66	0.26984	0.99734	0.99918	0.99935	0.99968	0.99992	0.99996
6.67	0.27016	0.99735	0.99918	0.99936	0.99969	0.99992	0.99996
6.68	0.27049	0.99737	0.99919	0.99936	0.99969	0.99992	0.99996
6.69	0.27082	0.99739	0.9992	0.99937	0.99969	0.99992	0.99996
6.7	0.27114	0.99741	0.9992	0.99937	0.99969	0.99992	0.99996
6.71	0.27147	0.99743	0.99921	0.99938	0.9997	0.99992	0.99996
6.72	0.27179	0.99745	0.99922	0.99938	0.9997	0.99993	0.99996
6.73	0.27212	0.99747	0.99922	0.99939	0.9997	0.99993	0.99996
6.74	0.27245	0.99749	0.99923	0.99939	0.9997	0.99993	0.99996
6.75	0.27277	0.9975	0.99923	0.9994	0.99971	0.99993	0.99996
6.76	0.2731	0.99752	0.99924	0.9994	0.99971	0.99993	0.99996
6.77	0.27342	0.99754	0.99925	0.99941	0.99971	0.99993	0.99996
6.78	0.27375	0.99756	0.99925	0.99941	0.99972	0.99993	0.99997
6.79	0.27407	0.99757	0.99926	0.99942	0.99972	0.99993	0.99997
6.8	0.2744	0.99759	0.99927	0.99942	0.99972	0.99993	0.99997
6.81	0.27472	0.99761	0.99927	0.99943	0.99972	0.99993	0.99997
6.82	0.27505	0.99763	0.99928	0.99943	0.99973	0.99993	0.99997
6.83	0.27537	0.99764	0.99928	0.99944	0.99973	0.99993	0.99997
6.84	0.2757	0.99766	0.99929	0.99944	0.99973	0.99993	0.99997
6.85	0.27602	0.99768	0.99929	0.99945	0.99973	0.99993	0.99997
6.86	0.27635	0.99769	0.9993	0.99945	0.99973	0.99993	0.99997
6.87	0.27667	0.99771	0.99931	0.99946	0.99974	0.99994	0.99997
6.88	0.27699	0.99773	0.99931	0.99946	0.99974	0.99994	0.99997
6.89	0.27732	0.99774	0.99932	0.99947	0.99974	0.99994	0.99997
6.9	0.27764	0.99776	0.99932	0.99947	0.99974	0.99994	0.99997
6.91	0.27796	0.99778	0.99933	0.99948	0.99975	0.99994	0.99997
6.92	0.27829	0.99779	0.99933	0.99948	0.99975	0.99994	0.99997
6.93	0.27861	0.99781	0.99934	0.99948	0.99975	0.99994	0.99997
6.94	0.27893	0.99782	0.99935	0.99949	0.99975	0.99994	0.99997
6.95	0.27926	0.99784	0.99935	0.99949	0.99976	0.99994	0.99997
6.96	0.27958	0.99786	0.99936	0.9995	0.99976	0.99994	0.99997
6.97	0.2799	0.99787	0.99936	0.9995	0.99976	0.99994	0.99997
6.98	0.28022	0.99789	0.99937	0.99951	0.99976	0.99994	0.99997
6.99	0.28055	0.9979	0.99937	0.99951	0.99976	0.99994	0.99997
7	0.28087	0.99792	0.99938	0.99951	0.99977	0.99994	0.99997
7.01	0.28119	0.99793	0.99938	0.99952	0.99977	0.99994	0.99997
7.02	0.28151	0.99795	0.99939	0.99952	0.99977	0.99994	0.99997
7.03	0.28183	0.99796	0.99939	0.99953	0.99977	0.99994	0.99997
7.04	0.28215	0.99798	0.9994	0.99953	0.99977	0.99994	0.99997
7.05	0.28248	0.99799	0.9994	0.99953	0.99978	0.99995	0.99997
7.06	0.2828	0.99801	0.99941	0.99954	0.99978	0.99995	0.99997
7.07	0.28312	0.99802	0.99941	0.99954	0.99978	0.99995	0.99997
7.08	0.28344	0.99803	0.99942	0.99955	0.99978	0.99995	0.99997
7.09	0.28376	0.99805	0.99942	0.99955	0.99978	0.99995	0.99997
7.1	0.28408	0.99806	0.99943	0.99955	0.99979	0.99995	0.99997
7.11	0.2844	0.99808	0.99943	0.99956	0.99979	0.99995	0.99997
7.12	0.28472	0.99809	0.99944	0.99956	0.99979	0.99995	0.99997
7.13	0.28504	0.9981	0.99944	0.99956	0.99979	0.99995	0.99998
7.14	0.28536	0.99812	0.99944	0.99957	0.99979	0.99995	0.99998
